Term,IDF
тимурид,2.0
тимуридский,2.0
тимченко,1.39794
тина,1.30103
тинама,2.0
тинаму,1.69897
тинамугорный,2.0
тинамуобразный,2.0
тинамутао,2.0
тингл,2.0
тингуя,2.0
тинива,2.0
тинигуанский,2.0
тинь,1.69897
тинькова,2.0
тиньковы,2.0
тинькофф,2.0
тип,0.244125
типаж,2.0
типизациейязык,2.0
типизация,1.30103
типизировать,1.39794
типично,2.0
типичный,1.154902
типо,1.69897
типов,2.0
типовастатичка,2.0
типовой,1.69897
типографический,2.0
типография,1.154902
типографский,2.0
типтон,2.0
тир,2.0
тираж,1.69897
тиран,2.0
тирания,1.69897
тираннозавр,2.0
тиргартен,2.0
тире,2.0
тирмизя,2.0
тирня,1.69897
тисдейл,2.0
тисок,2.0
тиссо,2.0
тит,2.0
титан,2.0
титаник,2.0
тититль,2.0
титмара,2.0
титов,2.0
титр,1.522879
титул,1.0
титуловать,1.522879
титульный,1.69897
титулярный,2.0
тифлис,1.69897
тифлокомментатор,1.69897
тихановский,2.0
тихвинский,1.69897
тихий,1.045757
тихо,2.0
тихон,1.39794
тихонов,2.0
тихоокеанский,0.958607
тициан,2.0
тишенина,2.0
тишина,1.522879
тишков,2.0
тишковец,2.0
тишрей,2.0
тия,1.69897
тканевый,2.0
ткань,1.0
ткаченко,1.69897
ткачество,1.69897
ткачёв,1.69897
ткб,2.0
ткх,2.0
тлакашипеуалицтлить,2.0
тлалок,2.0
тласольтеотль,2.0
тлателолько,2.0
тлатоани,2.0
тлашкальтека,2.0
тлашочимако,2.0
тлеть,1.69897
тлеубердь,2.0
тлинкитский,1.522879
тмк,2.0
тмутараканский,2.0
тмутороканить,2.0
тмуторокань,2.0
тный,2.0
тобаго,1.69897
тобако,2.0
тобгай,1.69897
тобрук,2.0
товар,0.958607
товарищ,1.154902
товарищеский,2.0
товарищество,1.30103
товарный,0.040959
товарооборот,1.69897
тога,2.0
тогда,0.823909
тогдашний,1.221849
тоголенд,1.39794
тогон,2.0
тодда,1.69897
тодес,2.0
тодор,1.69897
тодора,1.69897
тодорович,2.0
тоже,2.0
ток,1.221849
токарев,2.0
токарный,2.0
токарь,1.69897
токдемир,2.0
токен,1.522879
токийский,2.0
токио,1.0
токование,2.0
токсин,2.0
токсичный,1.522879
токусац,2.0
толбот,2.0
толедо,1.69897
толен,2.0
толидо,2.0
толк,1.221849
толкать,2.0
толкина,1.69897
толкование,1.39794
толковый,1.30103
толлан,2.0
толмацкий,1.69897
толочь,2.0
толпа,1.522879
толстикович,1.69897
толстой,1.045757
толстый,1.69897
толчок,1.522879
толщина,2.0
только,0.853872
тольтека,2.0
тольятти,2.0
тольяттиазот,2.0
том,0.886057
томагавк,1.69897
томас,0.886057
томедес,2.0
томиить,1.69897
томислав,1.69897
томиславград,1.69897
томич,1.522879
томонагой,1.69897
томоюк,2.0
томпсон,2.0
томский,1.522879
томсный,2.0
томёт,2.0
тон,1.69897
тоналаматль,2.0
тональпоуалли,2.0
тональпоук,2.0
тоналя,2.0
тонанцин,2.0
тонатиу,2.0
тонга,1.69897
тондгуять,2.0
тони,1.522879
тонкий,1.221849
тонкость,2.0
тонна,1.09691
тоннаж,1.69897
тоннель,1.522879
тоннэ,2.0
тоня,2.0
топ,1.69897
топаз,2.0
топалов,2.0
топильцин,2.0
топить,1.69897
топкап,2.0
топливный,1.69897
топливо,1.69897
топливозаправка,2.0
топограф,2.0
топографический,2.0
топография,1.69897
топографо,2.0
топология,1.522879
топольский,2.0
топоним,1.69897
топонимика,2.0
топонимический,2.0
топонимия,1.69897
топор,2.0
топтать,2.0
топтаться,2.0
топузидис,2.0
тора,1.522879
торан,2.0
торвальдс,2.0
торвальдсный,2.0
торг,1.522879
торговать,1.39794
торговаться,2.0
торговец,1.045757
торговля,0.60206
торговый,0.537602
торгпредство,2.0
торжественно,1.221849
торжественный,1.045757
торжество,1.30103
торжествовать,1.69897
торжок,2.0
торить,2.0
торкунов,1.69897
торможение,2.0
тормоз,2.0
тормозиться,2.0
торнадо,1.30103
торникрофт,2.0
торонто,1.30103
торопиться,1.522879
торпедировать,2.0
торрес,1.69897
торчать,2.0
торшина,2.0
тосикунь,2.0
тоска,2.0
тоскана,2.0
тосостонтли,2.0
тостер,2.0
тот,0.346787
тоталитарный,2.0
тотальный,1.154902
тотечь,2.0
тотипотентный,2.0
тотлебен,1.522879
тоточтина,2.0
тотчас,1.69897
тотъ,1.69897
тохаристан,2.0
тохтамыш,1.39794
точалый,2.0
точечный,2.0
точка,0.346787
точнее,2.0
точно,1.09691
точноевропейский,2.0
точность,0.920819
точный,0.769551
точтлить,2.0
тошкатль,2.0
тоёхиро,1.69897
тпк,2.0
трабзон,1.69897
трава,1.09691
травень,2.0
траверс,2.0
травля,2.0
травма,1.522879
травматизм,2.0
травник,1.39794
травниковый,2.0
травоядный,2.0
трагедия,1.39794
трагический,1.39794
традиционно,1.154902
традиционный,0.638272
традиция,0.744727
траектория,1.69897
тракт,2.0
трактат,1.221849
трактоваться,2.0
трактовка,1.39794
трактор,1.39794
тракторный,1.522879
трал,2.0
трамвай,2.0
трамп,1.154902
трамплин,1.522879
транец,2.0
транзакция,1.69897
транзит,1.69897
транзитный,1.522879
транквилизатор,2.0
трансакция,2.0
трансатлантический,2.0
трансвааль,1.69897
трансграничный,2.0
трансгрессия,2.0
трансгуманизм,2.0
трансильванец,2.0
трансильвания,1.69897
трансильванский,2.0
трансиордания,1.69897
транскапиталбанк,2.0
трансконтинентал,2.0
транскр,2.0
транскрибироваться,1.522879
транскрипция,1.69897
транслировать,1.39794
транслироваться,1.045757
транслитерация,1.39794
транслятор,1.69897
трансляция,0.853872
трансмиссия,2.0
транснацио,2.0
транснациональный,2.0
транснефть,2.0
трансойл,2.0
транспарентность,2.0
трансплантация,1.69897
транспондёр,2.0
транспорт,0.481486
транспортейшн,2.0
транспортировать,1.69897
транспортировка,1.69897
транспортировочный,1.69897
транспортный,0.886057
транспортёр,2.0
транссибирский,2.0
трансстрой,2.0
трансформатор,2.0
трансформация,1.522879
трансформера,1.69897
трансформировать,2.0
трансформироваться,2.0
трансцендентализм,2.0
траншея,1.522879
трапезунд,1.69897
трапезундский,2.0
трапизона,2.0
трарьё,2.0
трасса,1.09691
траст,1.39794
трастовый,2.0
трата,2.0
тратить,1.30103
тратиться,1.69897
траткат,2.0
траулер,2.0
траур,1.69897
трафик,1.522879
траян,2.0
тре,1.69897
треба,2.0
требало,2.0
требинский,1.69897
требиньский,2.0
требинья,1.69897
требиня,1.522879
требишница,1.69897
требование,0.537602
требовательный,2.0
требовать,0.29243
требоваться,0.769551
треваскиснуть,2.0
тревельян,1.39794
тревога,1.154902
тревожиться,2.0
тревожный,1.69897
тревор,1.69897
тред,1.69897
тредвелла,2.0
трезво,2.0
трезвый,2.0
трейд,2.0
трейдер,2.0
трейдинг,1.69897
трейлер,2.0
трейся,2.0
трек,1.522879
трекерный,2.0
трековый,2.0
тренд,1.39794
тренер,1.045757
трение,2.0
тренин,2.0
тренироваться,1.69897
тренировка,2.0
тренировочный,1.69897
тренутка,2.0
тренутнуть,2.0
тресена,2.0
третейский,2.0
третий,0.309804
треть,0.920819
третьяков,2.0
третьяковалександр,1.69897
третьяковский,1.69897
треугольник,1.69897
